BetId,BetGroupId,Bookie,BookieId,Win,Event,Date settled
d9c2513a-b451-43e8-9411-a2f51bae32f2,12964627-0fe2-42c4-bb8d-32aba4e844ef,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,Everton Chelsea draw,17/03/2019 00:00:00
86b155cb-7c65-467f-b56a-d79c1b48b660,a1b6d6af-2d1a-4f73-ba4e-f17719d80e54,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,"Brother Bennett, Huntingdon 16:45",19/03/2019 00:00:00
c21afe80-ef75-44e0-a483-d8a8f8d73ee4,b56ffe4a-4553-4626-b4b8-895bf4207781,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,barcelona to beat betis,17/03/2019 00:00:00
c7406f13-f66e-477a-91a8-282324e4b335,a5b9ce7f-939b-493a-b123-ce1905f3d075,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,TRUE,rob cross to beat gerwyn price,21/03/2019 00:00:00
7184ec4a-752b-40d9-9305-c68081362e99,25e2c923-4e4e-4242-a1f7-f3eca6f7af6c,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,navan 2:55 cliff house,17/03/2019 00:00:00
a0b50f44-a139-4cdc-bd6d-80a9bd95a20d,e51cae17-998c-493d-8b7e-4cfb4926fb21,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,arizona coyles tampa bay draw,19/03/2019 00:00:00
4809189b-7aa2-4ab6-9f99-7ffeccf54b3e,5f59a0ec-58e0-4fcf-8610-bf60c720244f,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,3:25 Plumpton another venture,18/03/2019 00:00:00
6d745486-6d4e-4b83-9378-4a7276a9e296,4c091aa9-a07b-4cae-8e9b-f29337ea360f,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,TRUE,the dubai way,18/03/2019 00:00:00
79257f1a-d487-4db2-a502-efb79ea6f34e,c64e92ee-8b3f-4fcd-84ab-3a5a9970e4b3,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,"Brother Bennett, Huntingdon 16:45",19/03/2019 00:00:00
f6e92188-2ebb-47aa-8a7e-5afe7a0ce041,9e39610a-ce32-4d94-8ed9-8d35f3a3facd,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,"Brother Bennett, Huntingdon 16:45",19/03/2019 00:00:00
9d586144-0aa4-4d59-a10d-aa223c8151e6,4de36224-b297-475f-b854-3eef549ccf27,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,bonne question wetherby,19/03/2019 00:00:00
05f4ea4f-e64e-469b-aabc-b331e8255f43,88ca782b-3f6b-4435-91ac-c130b3f6f96f,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,england 3 czech 1,22/03/2019 00:00:00
f77f62ee-0752-43f9-83a0-feacbcbd3288,3609e1c8-6b44-4b50-91db-3d75492a1b93,,b239164f-e52b-4577-9af3-727ea91257cc,TRUE,accum,22/03/2019 00:00:00
946e3ed9-aa16-4c12-b0eb-590f51c639c7,fa0110e5-2ca1-46e3-b04b-1bb8c7f3f9bc,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,charlotte hornets,19/03/2019 00:00:00
b926e3f2-e158-4c8d-9dbd-e2e319c87757,2a26a5e3-06fa-4a78-9570-4931c8191e83,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,dartford warrior haydock,20/03/2019 00:00:00
298f39c1-9ee8-457e-85ba-c418dd2c8ace,748f0f0e-3eee-481c-a1ca-863f34c55a9f,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,matt hopp to beat raymond,21/03/2019 00:00:00
90d83d3a-2af1-4a7e-bd11-fd20db84d793,6cc98b00-6396-4366-935c-a0466c876c99,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,no no mac musselburgh,22/03/2019 00:00:00
626e1cfc-e022-4120-bce4-d9c425dd3214,5413044c-1443-4718-a8d7-039df47275dd,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,zamora to beat carabobo,20/03/2019 00:00:00
a9eb9add-fe7b-4dca-a064-2c63d934f5f0,8a11ddbe-decc-4e0c-82e0-f97101030489,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,belgium russia draw,21/03/2019 00:00:00
95ba629b-c4e7-418d-8844-96b3812136fb,a79afc08-ad27-4416-8178-75ca39aac82c,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,TRUE,holland ft/ht vs belarus,21/03/2019 00:00:00
a66b324c-f43e-41b8-9f52-c9feda86e9e9,6e7b1693-f3fe-4300-9d3c-06792b786109,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,TRUE,sporting press musselburgh,22/03/2019 00:00:00
88878ea4-ce57-4dab-885a-3ed108b3c037,38ca857f-8b0c-49a0-8dcc-77f9f099bd7b,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,avon green lingfield,22/03/2019 00:00:00
5913379c-8696-4e4a-96db-c0a6f602c189,65af0ffc-3a46-48f1-8448-e00e68c97025,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,avon green lingfield,22/03/2019 00:00:00
8b10b668-c20f-47ea-b58a-58489785c931,14012904-a768-485b-a661-91d57e25b2e1,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,vango de vaige newbury,22/03/2019 00:00:00
97fa1bab-65a1-47ee-818c-394144022da3,1dee1732-9a9e-488a-b958-8a25f1d44f3f,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,austria poland draw,21/03/2019 00:00:00
081bd379-4d07-4221-92e4-f73feb1fb706,e6efe22b-254f-4b23-aaae-1ebf9607b5fe,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,georgia to beat switzerland,23/03/2019 00:00:00
759e10b5-979a-4140-b8a8-88ee782cb29a,268eae77-661a-4209-aa6a-e07b94c2ff85,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,TRUE,wickmaker to beat vickery,21/03/2019 00:00:00
0ec0eb3e-b96e-4a41-94e8-602bce3070e5,44a33632-0ee8-45e0-a9f1-1e02287eae8a,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,kings walk newbury,21/03/2019 00:00:00
54986ceb-eb42-4166-80fc-2a561663b389,8b790995-97bd-451e-823e-c3340246a038,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,kings walk newbury,21/03/2019 00:00:00
08fda384-8581-4d79-91d0-8c4ee263b166,3b0b2b3d-95fe-41e4-a8a6-a7d738e005e6,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,russia to beat belgium,21/03/2019 00:00:00
cc8733d9-8126-45f6-8522-824f948a886d,a9d55816-1a76-420b-bbbf-96a319718eb8,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,wales to beat slovakia,22/03/2019 00:00:00
756b4e60-e382-4cd3-b43b-e69dc3a38c06,bf7ccd78-96bb-49c7-a3e5-36b07f8fcdd0,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,socksy bangor,23/03/2019 00:00:00
93673421-069c-4c0b-915f-77160f77681e,2cb11384-3f97-4b11-a8b4-7647f65bbf77,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,celeb status thurles,23/03/2019 00:00:00
b46e5242-34b7-41a7-bd3b-51bd3f9485aa,eac32473-c03a-4ecd-b750-0b861ee2c4ec,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,italy to beat finland,23/03/2019 00:00:00
299d4d5e-837a-4219-be00-19c5ca6cb5d6,74968c27-e839-430b-a9c1-9a5b5cb84c46,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,montenegro to beat england,25/03/2019 00:00:00
09f494a3-ac39-40df-b8ab-6cf3ad5ee78d,402639f2-1c39-463d-84f6-13b5c3d60fa8,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,romania faroe islands draw,26/03/2019 00:00:00
69add611-1389-41ad-9e58-50a40ea1d1f9,5a543f9f-26b4-4e56-881d-8cbd961d7319,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,FALSE,30/03/2019 00:00:00
4a898fab-801d-4f7c-ac57-7197e63089e1,3462e977-0724-49bf-bbbf-162a70c12f3b,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,greece to beat bosnia,26/03/2019 00:00:00
1636f07a-eb2f-4e01-b1f8-e68caec9b193,a19973e6-8d95-4db8-90ed-03fcb0e14a6e,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,btts rochdale scunthorpe,23/03/2019 00:00:00
5036164d-cc04-48f8-9fe5-6ab5ba9ed48b,dc568a78-ad49-493a-9de6-e43da8845007,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,fox happy lingfield,23/03/2019 00:00:00
9576c52c-ce0f-4854-8c7c-a3f13768326f,444068fb-9635-45c4-b41e-c76f402c1d45,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,wales slovakia 0:0,24/03/2019 00:00:00
47c62273-d68e-4300-a00f-f582fc972346,1883695b-040e-4e21-9665-271e8035fbde,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,portugal serba 0:0,25/03/2019 00:00:00
a4e77fc8-bdaa-422d-b26e-a367e6a738d3,504e8558-257f-4efd-8c50-c2798072e5e4,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,van der voort to beat cullen,23/03/2019 00:00:00
00a5bad0-8ea7-40ce-bef3-dbac795d0014,67669197-12b0-4f0d-b22b-8961a62122b3,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,alaves to beat ateltico,24/03/2019 00:00:00
5e17ed57-eda2-43f1-9a88-2ace0bed5779,e9623317-999b-42f0-ac50-f43a79c74ed7,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,west brom to beat birmingham,26/03/2019 00:00:00
ab0cf54e-0323-4ea4-b62b-39205634c75c,620afda6-dead-4846-b71e-af4c7f494be8,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,fulham to beat watford,02/04/2019 00:00:00
85d81bba-96d7-4351-968e-468084dca3b9,f593f1fa-4491-4c6f-b183-1b8e04f96efe,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,fulham to beat watford,31/03/2019 00:00:00
c889b571-bcc4-4699-bb7f-009164957892,42bb0898-351b-4a66-92f0-9edc57851b12,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,arsenal newcastle draw,30/03/2019 00:00:00
cebcc947-4ecf-4a1a-8523-dbb11bbcebe9,a25d87dc-a5ac-4a31-aad9-cca031706a47,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,georgia to beat ireland,26/03/2019 00:00:00
30988a72-cf2b-405c-bda2-c8fffd471e6c,e64faf85-db45-4e84-9b9b-e55292634883,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,TRUE,algeria to beat tunisia,26/03/2019 00:00:00
3a84e5e6-c238-4e63-a2bc-f781631e6191,13e9b77c-d9da-4b59-8fc7-cb6679c7d3c6,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,st johnston st mirren 0:0,27/03/2019 00:00:00
45bc5c26-0da3-4713-a4ec-b94859d473b6,9e5af6f9-81a1-479b-9381-df59f2d08f19,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,mainz to beat bremen,30/03/2019 00:00:00
5e89e259-884c-47e3-ab4d-338dcd2dffa5,3fb48f77-32fd-4e51-98b1-c1b60f156d4e,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,fulham to beat watford,31/03/2019 00:00:00
ce576b30-1ae0-4719-8349-614263be2849,b061251d-096d-40fd-b876-f2595477c3f5,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,mainz to beat bremen,30/03/2019 00:00:00
8d87b2f4-61a8-4000-ba81-92bae438e729,567a83f9-619f-4c5b-a070-4befdc6c7eec,Smarkets,3a67dee0-d855-48b1-a25f-b7ceead5525e,FALSE,fulham to beat watford,31/03/2019 00:00:00
fa7261c7-bc1b-4be2-bf2e-beb7814ee9f9,b9b92157-3ceb-4968-a5be-0636293cd004,Betfair,b239164f-e52b-4577-9af3-727ea91257cc,FALSE,mainz to beat bremen,30/03/2019 00:00:00
